countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k
KAZ,Kazakhstan,Tenge,2010.0,326567.0313,331911.3125,16.252279,7.896011353,,3.230117798,207636.7031,265764.6563,325826.2188,322726.25,880149.4375,0.02342496812,0.5378776193,0.4271623492,356015.2188,242448.1875,291356.5313,910287.0625,0.7861399055,0.8964524269,0.8020892739,0.4191381931,0.04781103507,0.04500232637,147.355,0.4006612897,0.4543751776,0.4587397575,Interpolated,Benchmark,Market-based,Regular,Regular,,95.55555556,0.4767825305,0.1801153123,0.1666008532,0.333019942,-0.1164642274,-0.04005438462,0.4366315603,0.6462445855,0.2977206707,0.532630384,0.6391631365,0.6030077338,0.5943410397
KAZ,Kazakhstan,Tenge,2011.0,404615.4063,405770.2813,16.49067,8.093390465,,3.216243505,245722.4375,306878.2188,405573.7188,400769.4688,891500.125,0.0226825811,0.6681860685,0.4909550548,382360.375,271343.4063,320118.8125,930069.75,0.810076952,0.9358786345,0.8566375375,0.4199272096,0.06351964921,0.04632102326,146.6208333,0.4128670692,0.4749480784,0.4806415737,Benchmark,Benchmark,Market-based,Regular,Regular,0.5912559503,92.22222222,0.4383730888,0.1525959074,0.1747535616,0.3971395791,-0.1461331397,-0.01672901958,0.462593466,0.7243880033,0.2881273627,0.553575933,0.6490187645,0.6765007377,0.7780755162
KAZ,Kazakhstan,Tenge,2012.0,413433.625,426801.0938,16.751525,8.319853783,,3.202505112,268505.375,337616.625,413300.0625,414614.9375,928390.3125,0.02226760052,0.6799588799,0.5319979191,400713.6563,300524.9063,356442.625,954044.5625,0.8400275111,0.9505262375,0.9243977666,0.4142740071,0.06883420795,0.04738792777,149.1125,0.437356472,0.5032628775,0.5016668439,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.5646360853,94.44444444,0.4709242582,0.1666877717,0.1766775399,0.4005671442,-0.168439135,-0.04641756415,0.4787028432,0.7593168616,0.3271500468,0.5556412339,0.6377396584,0.6965087652,0.8342390656
KAZ,Kazakhstan,Tenge,2013.0,426074.125,453371.75,17.026117,8.416630745,,3.188901186,289292.5625,359370.25,424589.0313,435358.2813,952707.375,0.02104338445,0.7229089141,0.5774310231,424756.5,327331.1563,385851.2188,979311.0,0.8720722198,0.9812323451,0.9745204449,0.4011564851,0.08465032279,0.04871255159,152.1291667,0.4913581908,0.5573262572,0.5435398817,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.5956191226,94.44444444,0.518989563,0.1609655321,0.1455035508,0.3414671719,-0.1688451469,0.00191933813,0.5225690603,0.8296535015,0.3800337017,0.5697444677,0.6639344692,0.7217485905,0.9858820438
KAZ,Kazakhstan,Tenge,2014.0,462918.9375,472413.7813,17.302615,8.392170906,,3.175429821,313865.8125,392333.3125,461772.7188,457908.2188,1185970.5,0.02394594811,0.6979602575,0.5774601698,442596.2813,336450.25,403132.5313,1005013.375,0.9046218395,1.001839519,0.9976484179,0.4027062058,0.09150850773,0.05009891838,179.1916667,0.4174282253,0.479490459,0.4835371375,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.6035925051,88.88888889,0.4715694487,0.1713607609,0.2138644457,0.2905556262,-0.1305116117,-0.0168386735,0.4971291125,0.7277361751,0.2416883707,0.5880346298,0.6896122098,0.5265202522,0.7766292691
KAZ,Kazakhstan,Tenge,2015.0,412876.625,417928.125,17.572016,8.537920952,,3.162089586,305427.75,383290.5313,410998.1563,416136.1875,1009700.125,0.02077231184,0.6649937034,0.5905525088,447907.4063,342928.1875,415185.875,1031140.688,0.9361627102,0.9855250716,0.998760283,0.4089219272,0.08619040996,0.0513448976,221.7283333,0.3945247829,0.448635608,0.4430963099,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.5879670808,90.0,0.5568014979,0.1871088594,0.1771595627,0.2128342688,-0.1178693548,-0.01603484154,0.4274802506,0.660893023,0.2909477651,0.5188601017,0.6231874824,0.539550662,0.711455524
KAZ,Kazakhstan,Tenge,2016.0,413605.75,411075.0938,17.830901,8.497273445,,3.14887929,308903.0313,386523.3125,411182.9688,406131.9375,1037559.188,0.020070564,0.6560813189,0.6032155752,452834.375,347816.0938,422426.9063,1057013.375,0.9671624899,0.98109442,1.000604033,0.3807241917,0.09998260438,0.05239591375,342.16,0.2940863371,0.3338618875,0.3380140662,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.5467825128,92.22223333,0.5752099752,0.1911208332,0.1853877604,0.1711558253,-0.09834297001,-0.02453139611,0.3205220401,0.4921554327,0.2120632082,0.5290511847,0.6303114295,0.3871866465,0.5562499762
KAZ,Kazakhstan,Tenge,2017.0,482052.0938,471400.5938,18.080019,8.55671978,,3.135796547,353526.5625,431172.3125,482052.0938,471400.5938,1083794.75,0.02034044825,0.7417353392,0.6526125669,471400.5938,353526.5625,431172.3125,1083794.75,1.0,1.0,1.0,0.3807241917,0.1122257411,0.05350258574,326.0010227,0.2976926267,0.3460327089,0.3538514674,Benchmark,Benchmark,Market-based,Regular,Regular,0.5301831902,95.55556667,0.5069260001,0.1647128761,0.2430232912,0.1932720393,-0.1001569107,-0.007777321618,0.3668637872,0.5661284924,0.1534074545,0.5323621035,0.6269187927,0.423004359,0.6434651613
KAZ,Kazakhstan,Tenge,2018.0,504081.3438,485990.4375,18.319618,8.693203926,,3.122840405,352420.1875,431542.4688,503906.2188,485647.5625,1111227.125,0.02045788057,0.7407453656,0.6328805685,490728.0313,363168.7813,443151.4688,1112062.5,1.035186291,1.012027383,0.9991780519,0.3807241917,0.122638993,0.05480036139,344.7058333,0.3072686791,0.3558995128,0.3692800701,Extrapolated,Benchmark,Market-based,Regular,Regular,,93.33333333,0.5216162205,0.1629211754,0.2040543854,0.2306548655,-0.109787561,-0.009459120221,0.3685608208,0.5725072026,0.1505899429,0.5455338955,0.6312763095,0.422494024,0.6492413282
KAZ,Kazakhstan,Tenge,2019.0,533491.75,525124.0625,18.551427,8.820713043,,3.110008717,382911.0,468428.7813,533052.1875,520080.2188,1148598.75,0.02109444328,0.7615748644,0.6597150564,512810.75,389042.375,477199.2813,1147050.75,1.0809232,1.027609468,1.045466304,0.3807241917,0.1198296994,0.05654080957,382.7473106,0.2899723947,0.34080562,0.3493060768,Extrapolated,Extrapolated,Market-based,Regular,Regular,,86.66666667,0.5150517225,0.1644318998,0.2212019861,0.2026712745,-0.1179865897,0.01462970488,0.3525744081,0.5684145689,0.144208461,0.5476282835,0.6250830889,0.416343838,0.6175870299
KOR,Republic of Korea,Won,2000.0,1150272.0,1176636.375,47.379241,21.44112396,2509.317856,3.192169428,753523.375,1148700.375,1168640.5,1201641.875,3896102.25,0.07174684852,0.661549449,0.6083277464,1071742.0,687353.3125,1086275.125,5225204.5,0.4646652043,0.8004078269,0.858950913,0.5067520738,0.1233238578,0.04580320418,1130.9575,0.5000799298,0.4930339158,0.4794933796,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.5220823884,0.328864187,0.1049957797,0.3251481056,-0.2803213,-0.0007691429928,0.5005424619,0.479598552,0.4977802038,0.5004983544,0.5500326753,0.4063434899,1.064578652
KOR,Republic of Korea,Won,2001.0,1196495.75,1212755.0,47.706224,21.84538651,2496.331736,3.218729019,800492.3125,1206515.625,1221685.875,1236126.0,4080401.0,0.07296319306,0.6554025412,0.6138539314,1123747.25,727952.9375,1135328.125,5516550.0,0.4932461977,0.8060134053,0.8621888757,0.510609746,0.1197576448,0.04620664567,1290.994583,0.4594426453,0.4482791424,0.4430424571,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.5284664631,0.328464359,0.1191150323,0.2892383039,-0.2641848028,-0.001099401154,0.464450866,0.4262697697,0.4372232258,0.4869105816,0.5104179382,0.3743830621,0.9651678801
KOR,Republic of Korea,Won,2002.0,1296316.625,1308658.75,47.999547,22.45761108,2461.369107,3.245509624,871910.125,1317198.875,1331442.0,1338375.75,4282239.0,0.0761776939,0.6772884727,0.6346391439,1210558.25,790202.9375,1230124.5,5829945.0,0.5235083699,0.8339199424,0.8972121477,0.5056726933,0.1246693283,0.04643813893,1251.088333,0.4880183041,0.4711034596,0.4686627984,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5233578086,0.3327082992,0.1281110495,0.2823716402,-0.2653216124,-0.00122715591,0.5023332238,0.4379828572,0.4295390844,0.4941495657,0.5048407912,0.4034594297,1.004844427
KOR,Republic of Korea,Won,2003.0,1350047.125,1361777.5,48.260897,22.43303871,2421.411816,3.272512913,872218.625,1365114.125,1385924.25,1392264.5,4754703.0,0.08234769106,0.6686919332,0.6224067211,1248658.125,794797.0,1256320.625,6155792.5,0.5532965064,0.8410188556,0.8959216475,0.5120381117,0.1155590117,0.04656087235,1191.614167,0.5335012674,0.507036984,0.5047280192,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.5006740689,0.3540243506,0.1258007288,0.2968940139,-0.2761977613,-0.001195416437,0.5450457931,0.4602063298,0.4875551462,0.5337718725,0.5441451073,0.4273143113,0.9599913359
KOR,Republic of Korea,Won,2004.0,1432723.625,1449575.5,48.493441,22.8754921,2389.445984,3.29974103,876470.3125,1418001.375,1468960.75,1479112.25,5330416.5,0.08857552707,0.6638809443,0.6007356048,1313555.625,804214.0625,1283445.5,6481699.0,0.5833853483,0.8557322621,0.8852670193,0.5096223354,0.112551406,0.04654762149,1145.319167,0.5790095329,0.5399569869,0.5362511277,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.4729427695,0.3661190271,0.1196223497,0.3474934995,-0.3059387207,-0.0002388712455,0.5850045681,0.4767502844,0.5553072691,0.567192018,0.5830072761,0.4440613389,0.9390090108
KOR,Republic of Korea,Won,2005.0,1499233.125,1562740.5,48.701073,23.0755043,2348.489761,3.327195644,928844.25,1521023.0,1557025.375,1581886.875,6038313.5,0.0967445001,0.6712366939,0.5986967683,1370150.875,842735.625,1333766.75,6799244.5,0.613314271,0.8712934852,0.8980144858,0.5183563232,0.106274195,0.0465740636,1024.116667,0.6560458541,0.6004404426,0.5910037756,Benchmark,Benchmark,Market-based,Regular,Regular,0.7693043158,,0.4712375104,0.3743496537,0.1159373894,0.3624186218,-0.3246521354,0.0007089681458,0.6561388969,0.5132223368,0.655667901,0.575368762,0.6014987826,0.4743103087,0.9053191543
KOR,Republic of Korea,Won,2006.0,1557538.625,1618417.375,48.880451,23.39988518,2343.495099,3.354878664,969997.75,1592576.0,1602275.0,1642122.125,6566572.5,0.1017836705,0.6651316285,0.602774322,1442280.125,888714.375,1404516.125,7123341.0,0.6452287436,0.8858039975,0.913318336,0.5230861902,0.1020154953,0.04674607515,954.7905158,0.7209814787,0.6573258638,0.6413755417,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.4727057815,0.3791303039,0.1179919019,0.3888082802,-0.35867998,4.365546192e-05,0.7195301056,0.5581484437,0.7267959714,0.5876909494,0.626309514,0.5024197102,0.905536592
KOR,Republic of Korea,Won,2007.0,1654290.25,1716586.625,49.03481,23.73085403,2303.537809,3.382791996,1020351.0,1672350.375,1688964.875,1729750.75,7104061.0,0.1065720767,0.6772611141,0.6182714105,1525925.75,937916.4375,1479922.125,7459716.5,0.6796759367,0.911685586,0.9361769557,0.5193971992,0.1035155654,0.0471390672,929.2572617,0.7575562,0.6942797303,0.6779093146,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.4718624651,0.3769325316,0.1180208176,0.3985452354,-0.3660998344,0.0007387624355,0.7539045811,0.5952548385,0.7721558213,0.636025846,0.6755458713,0.5187222958,0.9240238667
KOR,Republic of Korea,Won,2008.0,1662659.125,1721251.75,49.182456,23.83654976,2216.630701,3.410937548,1044261.313,1708702.5,1704451.875,1717246.0,7639979.0,0.1123846993,0.6630386114,0.6272658706,1571901.75,959284.5625,1500939.75,7769014.5,0.7109000683,0.9313830733,0.9416155219,0.5169674158,0.09212284535,0.04758455232,1102.046667,0.6677879095,0.614472568,0.6098945737,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.4850419462,0.3869225681,0.1230603829,0.4176606536,-0.4125176072,-0.0001679927373,0.6605653763,0.5306802988,0.6962554455,0.6956970096,0.7078092694,0.4684814215,0.77279073
KOR,Republic of Korea,Won,2009.0,1663387.0,1659645.375,49.347461,23.70653343,2167.461499,3.439317226,1052286.25,1619863.875,1692098.25,1681452.0,7596408.0,0.1134758517,0.6555595398,0.6137468815,1584362.125,974383.4375,1467021.5,8062310.5,0.7387616038,0.9307342172,0.9124627113,0.5113298297,0.08984066546,0.047840368,1276.93,0.5950157642,0.5578528643,0.5613849759,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.4919930995,0.3375520706,0.1338268667,0.3855172396,-0.3492076695,0.000318414357,0.589581728,0.488953054,0.6149929762,0.6579829454,0.6582828164,0.4343942106,0.6880866289
KOR,Republic of Korea,Won,2010.0,1756263.125,1780067.625,49.545636,24.02872086,2153.413248,3.467933178,1102643.125,1732439.875,1782489.875,1784489.75,7595314.0,0.1154289022,0.6711649299,0.6283767223,1692175.25,1019800.0,1591530.75,8376644.0,0.7721654773,0.9650287032,0.9609866738,0.495870322,0.09841525555,0.04819998145,1156.060988,0.67068398,0.641836524,0.6411171556,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.4837602377,0.3529281914,0.1341436356,0.4498097599,-0.4206417501,-7.56080069e-08,0.6684067845,0.5913304687,0.6788962483,0.6713730097,0.6751311421,0.5129603148,0.8089476228
KOR,Republic of Korea,Won,2011.0,1750333.125,1784289.875,49.786159,24.45239067,2126.319817,3.49846077,1137492.875,1758225.0,1777945.0,1764806.125,7565400.0,0.1148600802,0.6577231884,0.6287720799,1754543.25,1049002.25,1639020.5,8676902.0,0.8047872782,0.9734691381,0.9628306031,0.5037407875,0.09137515724,0.04881628975,1108.292125,0.7224276066,0.7048716545,0.7101193666,Benchmark,Benchmark,Market-based,Regular,Regular,0.7013656427,,0.502569437,0.3517282605,0.1419732422,0.5279144645,-0.5241853595,-7.19974977e-08,0.7234271765,0.6727002859,0.7188892365,0.7174677253,0.7075460553,0.584725976,0.8552312851
KOR,Republic of Korea,Won,2012.0,1772986.125,1790975.75,50.060639,24.88549805,2110.264663,3.529577255,1148819.875,1760072.375,1809467.0,1789598.875,8102998.5,0.1195098385,0.6394909024,0.6043069363,1796696.625,1072871.0,1649374.25,8953498.0,0.8351042271,0.9695314169,0.9423532486,0.5085257292,0.08718000352,0.04944353178,1126.470826,0.7339432836,0.7065216899,0.7143654823,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7692091727,,0.4984109104,0.3415583968,0.1435317248,0.5509836674,-0.5344848633,1.388781357e-07,0.7348128557,0.6549840569,0.7309237123,0.701344192,0.6865089536,0.567510128,0.801645577
KOR,Republic of Korea,Won,2013.0,1741781.375,1751297.0,50.345717,25.25759315,2100.230124,3.561296463,1079756.125,1676316.625,1757735.75,1740677.875,8594314.0,0.122646831,0.6019253731,0.5609208345,1853556.875,1098816.375,1681839.25,9230478.0,0.8639401197,0.9742170572,0.9359263182,0.5114167333,0.08740538359,0.04994372278,1094.852917,0.8313291073,0.779864192,0.7875064611,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7792592601,,0.4692611396,0.3427173495,0.1510467082,0.5575225353,-0.5205478072,6.66302852e-08,0.8475850224,0.6867142916,0.7808263302,0.7245059609,0.7058925033,0.5691683888,0.799472928
KOR,Republic of Korea,Won,2014.0,1797827.0,1834123.375,50.607907,25.82621765,2070.312296,3.593633175,1104551.375,1719767.25,1811203.875,1805884.875,9173718.0,0.127127707,0.5998431444,0.5516094565,1912916.125,1126460.375,1729596.75,9511454.0,0.8937718868,0.9803963304,0.9385512471,0.5181786418,0.08521514386,0.0503583625,1052.960833,0.8756482601,0.8195202351,0.8219339848,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.74159834,,0.4582876563,0.3406728208,0.1533522904,0.5345563293,-0.4868689775,-6.39824335e-08,0.8955951333,0.7187484503,0.8160378337,0.735456109,0.7222645283,0.5791200399,0.7910835147
KOR,Republic of Korea,Won,2015.0,1928056.875,1943938.625,50.823093,26.07925224,2077.293101,3.626602411,1162825.875,1796522.375,1928564.125,1947442.5,9639723.0,0.131004706,0.6182069182,0.5498577356,1966652.0,1155584.75,1795445.5,9813657.0,0.9250994921,0.9800007343,0.9472802877,0.5215386152,0.08652852476,0.05074326321,1131.1575,0.8019987345,0.7600334883,0.7526656985,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7998782551,,0.4460268915,0.3253993392,0.1510771662,0.4788528085,-0.40135625,6.03128924e-08,0.8191168308,0.6830277443,0.751460731,0.675714314,0.6777905226,0.5335396528,0.7259068489
KOR,Republic of Korea,Won,2016.0,1999699.625,1999304.0,50.983457,26.28816605,2062.334165,3.660219908,1194710.75,1859153.5,1991839.75,2012039.875,9949075.0,0.1343626082,0.6213876009,0.5546864271,2024606.875,1190580.5,1868241.5,10148951.0,0.9586267471,0.9866731167,0.9639909863,0.5199909806,0.08756902069,0.05101209506,1160.433435,0.7935040593,0.7531285882,0.745567441,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.782127955,,0.4419241846,0.3302333653,0.1518566608,0.4434886277,-0.3675028682,5.74455292e-08,0.8090592623,0.6805309057,0.748236239,0.6746869683,0.6790425181,0.5257419348,0.7037817836
KOR,Republic of Korea,Won,2017.0,2070935.625,2088576.875,51.096415,26.55354881,2012.471293,3.694501162,1226952.0,1972618.25,2070935.625,2088576.875,10544942.0,0.1407758892,0.6209999919,0.5641961694,2088576.875,1226952.0,1972618.25,10544942.0,1.0,1.0,1.0,0.5172492862,0.08677112311,0.0513237156,1130.424621,0.833350122,0.7841390371,0.777515769,Benchmark,Benchmark,Market-based,Regular,Regular,0.7704655344,,0.4305755496,0.3570211828,0.1568828076,0.4656111598,-0.4100906551,-5.44751834e-08,0.8585567474,0.7031649351,0.7641687989,0.68355304,0.6860858202,0.5443960428,0.7055773735
KOR,Republic of Korea,Won,2018.0,2102051.5,2118144.75,51.171706,26.58141327,1987.539723,3.7294631,1274850.125,2003564.0,2096605.375,2112982.25,10864304.0,0.1442631781,0.6101561189,0.5562867522,2149300.5,1272454.5,2012098.25,10894959.0,1.036079049,1.012662411,1.003746629,0.5172492862,0.08344107121,0.05167975649,1100.5575,0.8668774366,0.8226419091,0.8162660003,Extrapolated,Benchmark,Market-based,Regular,Regular,,,0.4388616085,0.3448745906,0.1644800156,0.4754413068,-0.4236575663,0.0,0.8932165504,0.7452539802,0.7966000438,0.7161586285,0.7181928754,0.5766538978,0.6902407408
KOR,Republic of Korea,Won,2019.0,2090945.875,2162705.25,51.225308,26.79853439,1979.526258,3.76512289,1314779.0,2019712.0,2080972.625,2156917.25,11164507.0,0.1455286145,0.6036455035,0.5436362624,2193132.25,1309431.125,2034823.75,11198647.0,1.066418052,1.011867523,0.9940152168,0.5172492862,0.07753927261,0.05190399662,1165.498904,0.8228835464,0.7912355065,0.7633762956,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.4369241297,0.3268243372,0.1726398617,0.4662322402,-0.4030800462,0.0004594484635,0.8482239246,0.7322083116,0.7587511539,0.6540670395,0.7016603947,0.560842216,0.6324881315
LTU,Lithuania,Euro,2000.0,42346.78125,42412.74609,3.501839,1.401248336,1846.22746,2.904807806,37433.98828,42544.5625,40064.29297,41297.87109,145752.4531,0.00211909553,0.6282789111,0.6226047277,43075.25,42601.15625,48241.09375,257642.7969,0.6022236943,0.6859716773,0.6979262233,0.5215069652,0.07008940727,0.02966647409,1.158480074,0.268953383,0.2876619995,0.2790694535,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.6001095176,0.1237491146,0.3063292205,0.2657253444,-0.2959131896,0.0,0.3019217849,0.4246989787,0.2043671906,0.4053203464,0.4223546088,0.3596213758,0.6993952394
LTU,Lithuania,Euro,2001.0,45120.34766,45366.33594,3.473625,1.348173261,1831.2194,2.937940121,39318.73438,45334.94531,42983.05859,43889.99609,155953.9375,0.002203935059,0.6546117067,0.6488401294,45886.38672,44081.17188,50961.66797,260780.1406,0.6202589869,0.7332455516,0.7398150563,0.4927089512,0.08056455851,0.03029582649,1.158480074,0.2688572407,0.2847074568,0.2788243294,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5940197706,0.1370747238,0.3018275201,0.3068819344,-0.3398039937,0.0,0.3060917854,0.3882962167,0.195576787,0.4006531835,0.4067330956,0.3399312496,0.7401127815
LTU,Lithuania,Euro,2002.0,47828.68359,46322.52344,3.444763,1.396500587,1802.171107,2.971450329,41686.80859,48386.85156,45784.875,45124.1875,150800.2344,0.002071971307,0.6743380427,0.6884543896,48984.37109,46305.57031,54732.44141,264744.7813,0.6396888494,0.7590774298,0.7705259919,0.4917046428,0.08732441068,0.03097375296,1.064920741,0.2902679443,0.3113872409,0.3159464002,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.6149411798,0.1484801024,0.3088828623,0.3406641185,-0.4129681885,-6.5865791e-08,0.3302851319,0.4427887797,0.2105995119,0.4396429062,0.4061473906,0.3868423104,0.863433063
